,Graph,Labels
1814,Graph with 3212 nodes and 6712 edges,True
1815,Graph with 978 nodes and 1701 edges,True
1816,Graph with 2654 nodes and 7852 edges,True
1817,Graph with 1412 nodes and 2312 edges,True
1818,Graph with 4798 nodes and 19737 edges,True
1819,Graph with 3682 nodes and 10714 edges,True
1820,Graph with 4750 nodes and 10343 edges,True
1821,Graph with 4528 nodes and 15755 edges,True
1822,Graph with 1606 nodes and 2930 edges,True
1823,Graph with 2970 nodes and 9429 edges,True
1824,Graph with 2980 nodes and 7948 edges,True
1825,Graph with 4956 nodes and 21863 edges,True
1826,Graph with 3268 nodes and 10101 edges,True
1827,Graph with 4210 nodes and 10335 edges,True
1828,Graph with 4546 nodes and 13424 edges,True
1829,Graph with 2488 nodes and 6534 edges,True
1830,Graph with 3484 nodes and 11641 edges,True
1831,Graph with 4890 nodes and 19153 edges,True
1832,Graph with 2468 nodes and 4581 edges,True
1833,Graph with 4234 nodes and 7612 edges,True
1834,Graph with 4136 nodes and 16930 edges,True
1835,Graph with 3074 nodes and 7845 edges,True
1836,Graph with 4768 nodes and 10083 edges,True
1837,Graph with 2756 nodes and 6485 edges,True
1838,Graph with 2240 nodes and 5350 edges,True
1839,Graph with 3554 nodes and 7414 edges,True
1840,Graph with 4368 nodes and 12500 edges,True
1841,Graph with 3342 nodes and 10894 edges,True
1842,Graph with 4834 nodes and 12474 edges,True
1843,Graph with 4396 nodes and 13148 edges,True
1844,Graph with 3034 nodes and 7232 edges,True
1845,Graph with 3740 nodes and 13123 edges,True
1846,Graph with 2270 nodes and 5100 edges,True
1847,Graph with 3384 nodes and 10172 edges,True
1848,Graph with 4888 nodes and 18034 edges,True
1849,Graph with 3528 nodes and 6282 edges,True
1850,Graph with 4336 nodes and 12934 edges,True
1851,Graph with 1384 nodes and 2144 edges,True
1852,Graph with 1220 nodes and 2308 edges,True
1853,Graph with 3712 nodes and 7571 edges,True
1854,Graph with 3440 nodes and 7623 edges,True
1855,Graph with 4616 nodes and 12185 edges,True
1856,Graph with 4132 nodes and 9942 edges,True
1857,Graph with 1848 nodes and 3982 edges,True
1858,Graph with 3974 nodes and 13773 edges,True
1859,Graph with 2370 nodes and 6057 edges,True
1860,Graph with 3844 nodes and 12116 edges,True
1861,Graph with 4862 nodes and 17439 edges,True
1862,Graph with 3090 nodes and 7231 edges,True
1863,Graph with 4336 nodes and 12555 edges,True
1864,Graph with 4186 nodes and 9197 edges,True
1865,Graph with 4250 nodes and 11924 edges,True
1866,Graph with 1708 nodes and 3534 edges,True
1867,Graph with 818 nodes and 1240 edges,True
1868,Graph with 4250 nodes and 8845 edges,True
1869,Graph with 1964 nodes and 3180 edges,True
1870,Graph with 3330 nodes and 7009 edges,True
1871,Graph with 2562 nodes and 3747 edges,False
1872,Graph with 1998 nodes and 2321 edges,False
1873,Graph with 4544 nodes and 5835 edges,False
1874,Graph with 2516 nodes and 3462 edges,False
1875,Graph with 930 nodes and 1403 edges,False
1876,Graph with 1354 nodes and 2472 edges,False
1877,Graph with 278 nodes and 333 edges,False
1878,Graph with 1304 nodes and 1348 edges,False
1879,Graph with 3700 nodes and 4918 edges,False
1880,Graph with 1258 nodes and 1341 edges,False
1881,Graph with 3508 nodes and 5279 edges,False
1882,Graph with 934 nodes and 1088 edges,False
1883,Graph with 2180 nodes and 2737 edges,False
1884,Graph with 1162 nodes and 1194 edges,False
1885,Graph with 54 nodes and 55 edges,False
1886,Graph with 286 nodes and 344 edges,False
1887,Graph with 948 nodes and 1535 edges,False
1888,Graph with 626 nodes and 862 edges,False
1889,Graph with 4386 nodes and 5580 edges,False
1890,Graph with 1732 nodes and 2031 edges,False
1891,Graph with 2148 nodes and 2183 edges,False
1892,Graph with 598 nodes and 734 edges,False
1893,Graph with 3742 nodes and 5059 edges,False
1894,Graph with 2344 nodes and 3579 edges,False
1895,Graph with 1792 nodes and 2173 edges,False
1896,Graph with 950 nodes and 1083 edges,False
1897,Graph with 3162 nodes and 4484 edges,False
1898,Graph with 3242 nodes and 5968 edges,False
1899,Graph with 4846 nodes and 5756 edges,False
1900,Graph with 1590 nodes and 2546 edges,False
1901,Graph with 534 nodes and 580 edges,False
1902,Graph with 1902 nodes and 2076 edges,False
1903,Graph with 1622 nodes and 2121 edges,False
1904,Graph with 64 nodes and 66 edges,False
1905,Graph with 4148 nodes and 4921 edges,False
1906,Graph with 1856 nodes and 1914 edges,False
1907,Graph with 330 nodes and 349 edges,False
1908,Graph with 1812 nodes and 3669 edges,False
1909,Graph with 1464 nodes and 1585 edges,False
1910,Graph with 1246 nodes and 1574 edges,False
1911,Graph with 68 nodes and 67 edges,False
1912,Graph with 3818 nodes and 3919 edges,False
1913,Graph with 990 nodes and 1401 edges,False
1914,Graph with 54 nodes and 55 edges,False
1915,Graph with 4364 nodes and 7633 edges,False
1916,Graph with 1572 nodes and 2788 edges,False
1917,Graph with 4714 nodes and 7655 edges,False
1918,Graph with 702 nodes and 982 edges,False
1919,Graph with 1840 nodes and 3130 edges,False
1920,Graph with 3238 nodes and 5240 edges,False
1921,Graph with 956 nodes and 1366 edges,False
1922,Graph with 4912 nodes and 6761 edges,False
1923,Graph with 496 nodes and 514 edges,False
1924,Graph with 1906 nodes and 3022 edges,False
1925,Graph with 1296 nodes and 1764 edges,False
1926,Graph with 3460 nodes and 6090 edges,False
1927,Graph with 1034 nodes and 1053 edges,False
1928,Graph with 1146 nodes and 1650 edges,False
1929,Graph with 4118 nodes and 6814 edges,False
1930,Graph with 1606 nodes and 2394 edges,False
1931,Graph with 738 nodes and 970 edges,False
1932,Graph with 574 nodes and 718 edges,False
1933,Graph with 566 nodes and 588 edges,False
1934,Graph with 3102 nodes and 3347 edges,False
1935,Graph with 3084 nodes and 3471 edges,False
1936,Graph with 1632 nodes and 2363 edges,False
1937,Graph with 4462 nodes and 7148 edges,False
1938,Graph with 354 nodes and 365 edges,False
1939,Graph with 3080 nodes and 3439 edges,False
1940,Graph with 2018 nodes and 3094 edges,False
1941,Graph with 1884 nodes and 2305 edges,False
1942,Graph with 690 nodes and 933 edges,False
1943,Graph with 1470 nodes and 1828 edges,False
1944,Graph with 194 nodes and 194 edges,False
1945,Graph with 3098 nodes and 4181 edges,False
1946,Graph with 4522 nodes and 6406 edges,False
1947,Graph with 1620 nodes and 2493 edges,False
1948,Graph with 3966 nodes and 4160 edges,False
1949,Graph with 2666 nodes and 5849 edges,False
1950,Graph with 4302 nodes and 10636 edges,True
1951,Graph with 4568 nodes and 19653 edges,True
1952,Graph with 1482 nodes and 2774 edges,True
1953,Graph with 3764 nodes and 10976 edges,True
1954,Graph with 4122 nodes and 14409 edges,True
1955,Graph with 3478 nodes and 12238 edges,True
1956,Graph with 3280 nodes and 7971 edges,True
1957,Graph with 3856 nodes and 12414 edges,True
1958,Graph with 3432 nodes and 6868 edges,True
1959,Graph with 4184 nodes and 13075 edges,True
1960,Graph with 3260 nodes and 9157 edges,True
1961,Graph with 728 nodes and 935 edges,True
1962,Graph with 4214 nodes and 17005 edges,True
1963,Graph with 3326 nodes and 6424 edges,True
1964,Graph with 2856 nodes and 7912 edges,True
1965,Graph with 1434 nodes and 2888 edges,True
1966,Graph with 3180 nodes and 7840 edges,True
1967,Graph with 3958 nodes and 13701 edges,True
1968,Graph with 2516 nodes and 6229 edges,True
1969,Graph with 4688 nodes and 19257 edges,True
1970,Graph with 2396 nodes and 6294 edges,True
1971,Graph with 3616 nodes and 8735 edges,True
1972,Graph with 2916 nodes and 6527 edges,True
1973,Graph with 3482 nodes and 11914 edges,True
1974,Graph with 1296 nodes and 1993 edges,True
1975,Graph with 2730 nodes and 6358 edges,True
1976,Graph with 3868 nodes and 13106 edges,True
1977,Graph with 4994 nodes and 14231 edges,True
1978,Graph with 1632 nodes and 3217 edges,True
1979,Graph with 2026 nodes and 3492 edges,True
1980,Graph with 2942 nodes and 4843 edges,True
1981,Graph with 3720 nodes and 7282 edges,True
1982,Graph with 4994 nodes and 8596 edges,True
1983,Graph with 1240 nodes and 2157 edges,True
1984,Graph with 2272 nodes and 3552 edges,True
1985,Graph with 4158 nodes and 11487 edges,True
1986,Graph with 3106 nodes and 9100 edges,True
1987,Graph with 4258 nodes and 10542 edges,True
1988,Graph with 3366 nodes and 7893 edges,True
1989,Graph with 4542 nodes and 13470 edges,True
1990,Graph with 2336 nodes and 4566 edges,True
1991,Graph with 3152 nodes and 6835 edges,True
1992,Graph with 2848 nodes and 6970 edges,True
1993,Graph with 2840 nodes and 5821 edges,True
1994,Graph with 3214 nodes and 9806 edges,True
1995,Graph with 3754 nodes and 8698 edges,True
1996,Graph with 3262 nodes and 5361 edges,True
1997,Graph with 3702 nodes and 12615 edges,True
1998,Graph with 3082 nodes and 8226 edges,True
1999,Graph with 3844 nodes and 13904 edges,True
2000,Graph with 4304 nodes and 9140 edges,True
2001,Graph with 1406 nodes and 2573 edges,True
2002,Graph with 2452 nodes and 5570 edges,True
2003,Graph with 1744 nodes and 3126 edges,True
2004,Graph with 1914 nodes and 4521 edges,True
2005,Graph with 2070 nodes and 3401 edges,True
2006,Graph with 2206 nodes and 5426 edges,True
2007,Graph with 3482 nodes and 7240 edges,True
2008,Graph with 4798 nodes and 8866 edges,True
2009,Graph with 3796 nodes and 8577 edges,True
2010,Graph with 5000 nodes and 16793 edges,True
2011,Graph with 1860 nodes and 3928 edges,True
2012,Graph with 4586 nodes and 12518 edges,True
2013,Graph with 2284 nodes and 4462 edges,True
2014,Graph with 4494 nodes and 11522 edges,True
2015,Graph with 2346 nodes and 5789 edges,True
2016,Graph with 3634 nodes and 10941 edges,True
2017,Graph with 3146 nodes and 9406 edges,True
2018,Graph with 4792 nodes and 15858 edges,True
2019,Graph with 702 nodes and 1008 edges,True
2020,Graph with 1836 nodes and 3616 edges,True
2021,Graph with 4770 nodes and 16357 edges,True
2022,Graph with 2218 nodes and 5639 edges,True
2023,Graph with 2040 nodes and 3570 edges,True
2024,Graph with 1720 nodes and 2650 edges,True
2025,Graph with 2532 nodes and 7085 edges,True
2026,Graph with 3080 nodes and 7143 edges,True
2027,Graph with 3508 nodes and 10684 edges,True
2028,Graph with 3410 nodes and 10612 edges,True
2029,Graph with 1272 nodes and 1746 edges,True
2030,Graph with 4024 nodes and 13140 edges,True
2031,Graph with 296 nodes and 344 edges,False
2032,Graph with 3362 nodes and 4422 edges,False
2033,Graph with 928 nodes and 1569 edges,False
2034,Graph with 154 nodes and 172 edges,False
2035,Graph with 338 nodes and 388 edges,False
2036,Graph with 1764 nodes and 3004 edges,False
2037,Graph with 4082 nodes and 4448 edges,False
2038,Graph with 894 nodes and 1364 edges,False
2039,Graph with 1444 nodes and 1874 edges,False
2040,Graph with 30 nodes and 29 edges,False
2041,Graph with 2886 nodes and 3466 edges,False
2042,Graph with 768 nodes and 778 edges,False
2043,Graph with 3908 nodes and 5208 edges,False
2044,Graph with 2110 nodes and 2761 edges,False
2045,Graph with 310 nodes and 351 edges,False
2046,Graph with 4796 nodes and 9453 edges,False
2047,Graph with 788 nodes and 945 edges,False
2048,Graph with 1108 nodes and 1415 edges,False
2049,Graph with 270 nodes and 314 edges,False
2050,Graph with 2428 nodes and 2844 edges,False
2051,Graph with 4054 nodes and 6186 edges,False
2052,Graph with 926 nodes and 1168 edges,False
2053,Graph with 694 nodes and 1040 edges,False
2054,Graph with 3910 nodes and 4419 edges,False
2055,Graph with 1502 nodes and 2468 edges,False
2056,Graph with 2418 nodes and 3745 edges,False
2057,Graph with 3136 nodes and 3428 edges,False
2058,Graph with 1734 nodes and 2537 edges,False
2059,Graph with 1710 nodes and 2951 edges,False
2060,Graph with 920 nodes and 1149 edges,False
2061,Graph with 4320 nodes and 7419 edges,False
2062,Graph with 1212 nodes and 1572 edges,False
2063,Graph with 4226 nodes and 6263 edges,False
2064,Graph with 54 nodes and 56 edges,False
2065,Graph with 408 nodes and 410 edges,False
2066,Graph with 1984 nodes and 2367 edges,False
2067,Graph with 170 nodes and 184 edges,False
2068,Graph with 596 nodes and 841 edges,False
2069,Graph with 1738 nodes and 2660 edges,False
2070,Graph with 2868 nodes and 2904 edges,False
2071,Graph with 4116 nodes and 6407 edges,False
2072,Graph with 1390 nodes and 1520 edges,False
2073,Graph with 2608 nodes and 4520 edges,False
2074,Graph with 768 nodes and 1090 edges,False
2075,Graph with 3302 nodes and 5702 edges,False
2076,Graph with 1826 nodes and 2004 edges,False
2077,Graph with 494 nodes and 635 edges,False
2078,Graph with 1504 nodes and 1834 edges,False
2079,Graph with 678 nodes and 985 edges,False
2080,Graph with 2040 nodes and 2057 edges,False
2081,Graph with 1108 nodes and 1256 edges,False
2082,Graph with 220 nodes and 221 edges,False
2083,Graph with 566 nodes and 706 edges,False
2084,Graph with 4734 nodes and 4892 edges,False
2085,Graph with 1638 nodes and 2180 edges,False
2086,Graph with 334 nodes and 374 edges,False
2087,Graph with 444 nodes and 451 edges,False
2088,Graph with 3030 nodes and 3186 edges,False
2089,Graph with 1934 nodes and 2364 edges,False
2090,Graph with 3876 nodes and 4890 edges,False
2091,Graph with 3808 nodes and 5553 edges,False
2092,Graph with 586 nodes and 669 edges,False
2093,Graph with 868 nodes and 1094 edges,False
2094,Graph with 1080 nodes and 1085 edges,False
2095,Graph with 4432 nodes and 7449 edges,False
2096,Graph with 74 nodes and 73 edges,False
2097,Graph with 3400 nodes and 4893 edges,False
2098,Graph with 1112 nodes and 1540 edges,False
2099,Graph with 1728 nodes and 2088 edges,False
2100,Graph with 1080 nodes and 1905 edges,True
2101,Graph with 4832 nodes and 11362 edges,True
2102,Graph with 2242 nodes and 4284 edges,True
2103,Graph with 2784 nodes and 8324 edges,True
2104,Graph with 1572 nodes and 3249 edges,True
2105,Graph with 3416 nodes and 9434 edges,True
2106,Graph with 2486 nodes and 4971 edges,True
2107,Graph with 4444 nodes and 9217 edges,True
2108,Graph with 3136 nodes and 5137 edges,True
2109,Graph with 4450 nodes and 7239 edges,True
2110,Graph with 4492 nodes and 16796 edges,True
2111,Graph with 2754 nodes and 5507 edges,True
2112,Graph with 2846 nodes and 8589 edges,True
2113,Graph with 1718 nodes and 2752 edges,True
2114,Graph with 3884 nodes and 12549 edges,True
2115,Graph with 4904 nodes and 20598 edges,True
2116,Graph with 4978 nodes and 19084 edges,True
2117,Graph with 2640 nodes and 7049 edges,True
2118,Graph with 4772 nodes and 12663 edges,True
2119,Graph with 1312 nodes and 2114 edges,True
2120,Graph with 4918 nodes and 22020 edges,True
2121,Graph with 4920 nodes and 14966 edges,True
2122,Graph with 2362 nodes and 5210 edges,True
2123,Graph with 1220 nodes and 2214 edges,True
2124,Graph with 4412 nodes and 14949 edges,True
2125,Graph with 2370 nodes and 4752 edges,True
2126,Graph with 4952 nodes and 14357 edges,True
2127,Graph with 4918 nodes and 13602 edges,True
2128,Graph with 3088 nodes and 10115 edges,True
2129,Graph with 2774 nodes and 4965 edges,True
2130,Graph with 4862 nodes and 9411 edges,True
2131,Graph with 3608 nodes and 6977 edges,True
2132,Graph with 2418 nodes and 5602 edges,True
2133,Graph with 2092 nodes and 3850 edges,True
2134,Graph with 4796 nodes and 15433 edges,True
2135,Graph with 3528 nodes and 8628 edges,True
2136,Graph with 2732 nodes and 7355 edges,True
2137,Graph with 4632 nodes and 8449 edges,True
2138,Graph with 1610 nodes and 3089 edges,True
2139,Graph with 1318 nodes and 2382 edges,True
2140,Graph with 3484 nodes and 8987 edges,True
2141,Graph with 3322 nodes and 7366 edges,True
2142,Graph with 3318 nodes and 7855 edges,True
2143,Graph with 2990 nodes and 7547 edges,True
2144,Graph with 3436 nodes and 7846 edges,True
2145,Graph with 2424 nodes and 5498 edges,True
2146,Graph with 2278 nodes and 3325 edges,True
2147,Graph with 2448 nodes and 5345 edges,True
2148,Graph with 3266 nodes and 8679 edges,True
2149,Graph with 1400 nodes and 2675 edges,True
2150,Graph with 3646 nodes and 6590 edges,True
2151,Graph with 2664 nodes and 6660 edges,True
2152,Graph with 3862 nodes and 14418 edges,True
2153,Graph with 944 nodes and 1418 edges,True
2154,Graph with 4318 nodes and 14243 edges,True
2155,Graph with 1666 nodes and 3157 edges,True
2156,Graph with 3270 nodes and 10163 edges,True
2157,Graph with 776 nodes and 1226 edges,True
2158,Graph with 1864 nodes and 4144 edges,True
2159,Graph with 2884 nodes and 7700 edges,True
2160,Graph with 2814 nodes and 6811 edges,True
2161,Graph with 4510 nodes and 13658 edges,True
2162,Graph with 3262 nodes and 7111 edges,True
2163,Graph with 4284 nodes and 7752 edges,True
2164,Graph with 1728 nodes and 3263 edges,True
2165,Graph with 3110 nodes and 8715 edges,True
2166,Graph with 3440 nodes and 8990 edges,True
2167,Graph with 2126 nodes and 4632 edges,True
2168,Graph with 4226 nodes and 13674 edges,True
2169,Graph with 4754 nodes and 17457 edges,True
2170,Graph with 2228 nodes and 3740 edges,True
2171,Graph with 3316 nodes and 9076 edges,True
2172,Graph with 3118 nodes and 5961 edges,False
2173,Graph with 1002 nodes and 1033 edges,False
2174,Graph with 1974 nodes and 2863 edges,False
2175,Graph with 2936 nodes and 3140 edges,False
2176,Graph with 568 nodes and 708 edges,False
2177,Graph with 4858 nodes and 6792 edges,False
2178,Graph with 210 nodes and 210 edges,False
2179,Graph with 4908 nodes and 9416 edges,False
2180,Graph with 450 nodes and 570 edges,False
2181,Graph with 3952 nodes and 6047 edges,False
2182,Graph with 792 nodes and 974 edges,False
2183,Graph with 2640 nodes and 4372 edges,False
2184,Graph with 2634 nodes and 3945 edges,False
2185,Graph with 1458 nodes and 1896 edges,False
2186,Graph with 1548 nodes and 2237 edges,False
2187,Graph with 2442 nodes and 2520 edges,False
2188,Graph with 60 nodes and 62 edges,False
2189,Graph with 2666 nodes and 4658 edges,False
2190,Graph with 1926 nodes and 3123 edges,False
2191,Graph with 3714 nodes and 5642 edges,False
2192,Graph with 1416 nodes and 1901 edges,False
2193,Graph with 756 nodes and 823 edges,False
2194,Graph with 2282 nodes and 3136 edges,False
2195,Graph with 788 nodes and 1000 edges,False
2196,Graph with 3250 nodes and 4331 edges,False
2197,Graph with 2260 nodes and 3906 edges,False
2198,Graph with 2596 nodes and 2835 edges,False
2199,Graph with 1044 nodes and 1588 edges,False
2200,Graph with 4472 nodes and 4615 edges,False
2201,Graph with 1518 nodes and 2173 edges,False
2202,Graph with 3710 nodes and 5242 edges,False
2203,Graph with 472 nodes and 633 edges,False
2204,Graph with 2174 nodes and 2986 edges,False
2205,Graph with 4996 nodes and 7132 edges,False
2206,Graph with 746 nodes and 899 edges,False
2207,Graph with 2348 nodes and 3682 edges,False
2208,Graph with 852 nodes and 970 edges,False
2209,Graph with 1302 nodes and 1522 edges,False
2210,Graph with 958 nodes and 1437 edges,False
2211,Graph with 4792 nodes and 5355 edges,False
2212,Graph with 706 nodes and 890 edges,False
2213,Graph with 1024 nodes and 1552 edges,False
2214,Graph with 2176 nodes and 3522 edges,False
2215,Graph with 1982 nodes and 2369 edges,False
2216,Graph with 976 nodes and 1113 edges,False
2217,Graph with 2344 nodes and 2776 edges,False
2218,Graph with 1498 nodes and 2392 edges,False
2219,Graph with 238 nodes and 258 edges,False
2220,Graph with 32 nodes and 32 edges,False
2221,Graph with 2452 nodes and 5269 edges,False
2222,Graph with 1370 nodes and 1835 edges,False
2223,Graph with 1928 nodes and 2165 edges,False
2224,Graph with 3300 nodes and 7145 edges,False
2225,Graph with 778 nodes and 914 edges,False
2226,Graph with 206 nodes and 212 edges,False
2227,Graph with 4622 nodes and 8450 edges,False
2228,Graph with 262 nodes and 274 edges,False
2229,Graph with 1772 nodes and 2008 edges,False
2230,Graph with 3732 nodes and 5255 edges,False
2231,Graph with 4014 nodes and 5600 edges,False
2232,Graph with 28 nodes and 27 edges,False
2233,Graph with 618 nodes and 840 edges,False
2234,Graph with 1844 nodes and 3961 edges,False
2235,Graph with 476 nodes and 576 edges,False
2236,Graph with 886 nodes and 939 edges,False
2237,Graph with 878 nodes and 886 edges,False
2238,Graph with 808 nodes and 944 edges,False
2239,Graph with 4280 nodes and 5280 edges,False
2240,Graph with 1410 nodes and 1433 edges,False
2241,Graph with 890 nodes and 1090 edges,False
2242,Graph with 3076 nodes and 3210 edges,False
2243,Graph with 1762 nodes and 2373 edges,False
2244,Graph with 1272 nodes and 2040 edges,False
2245,Graph with 3224 nodes and 6074 edges,False
2246,Graph with 254 nodes and 271 edges,False
2247,Graph with 4706 nodes and 6634 edges,False
2248,Graph with 544 nodes and 546 edges,False
2249,Graph with 3454 nodes and 3691 edges,False
2250,Graph with 3156 nodes and 7624 edges,True
2251,Graph with 2104 nodes and 4996 edges,True
2252,Graph with 2242 nodes and 5540 edges,True
2253,Graph with 4374 nodes and 16671 edges,True
2254,Graph with 3178 nodes and 10107 edges,True
2255,Graph with 2080 nodes and 3643 edges,True
2256,Graph with 4512 nodes and 10447 edges,True
2257,Graph with 3462 nodes and 11290 edges,True
2258,Graph with 2468 nodes and 6683 edges,True
2259,Graph with 3072 nodes and 9226 edges,True
2260,Graph with 3784 nodes and 9387 edges,True
2261,Graph with 2140 nodes and 5305 edges,True
2262,Graph with 3094 nodes and 6767 edges,True
2263,Graph with 2262 nodes and 3469 edges,True
2264,Graph with 3340 nodes and 11016 edges,True
2265,Graph with 3288 nodes and 9273 edges,True
2266,Graph with 4996 nodes and 16581 edges,True
2267,Graph with 3278 nodes and 7216 edges,True
2268,Graph with 1606 nodes and 3561 edges,True
2269,Graph with 3106 nodes and 7737 edges,True
2270,Graph with 4362 nodes and 17945 edges,True
2271,Graph with 4922 nodes and 17328 edges,True
2272,Graph with 4632 nodes and 16954 edges,True
2273,Graph with 1044 nodes and 1626 edges,True
2274,Graph with 3428 nodes and 10588 edges,True
2275,Graph with 3796 nodes and 9682 edges,True
2276,Graph with 2812 nodes and 5206 edges,True
2277,Graph with 2790 nodes and 5853 edges,True
2278,Graph with 1878 nodes and 3705 edges,True
2279,Graph with 3442 nodes and 8220 edges,True
2280,Graph with 3584 nodes and 12763 edges,True
2281,Graph with 3274 nodes and 7012 edges,True
2282,Graph with 4022 nodes and 10056 edges,True
2283,Graph with 4096 nodes and 15729 edges,True
2284,Graph with 3362 nodes and 5769 edges,True
2285,Graph with 4022 nodes and 11384 edges,True
2286,Graph with 1924 nodes and 4552 edges,True
2287,Graph with 2322 nodes and 5891 edges,True
2288,Graph with 2858 nodes and 4728 edges,True
2289,Graph with 2276 nodes and 3672 edges,True
2290,Graph with 4214 nodes and 12159 edges,True
2291,Graph with 2808 nodes and 5201 edges,True
2292,Graph with 3282 nodes and 5680 edges,True
2293,Graph with 3966 nodes and 11847 edges,True
2294,Graph with 1800 nodes and 3354 edges,True
2295,Graph with 3852 nodes and 13498 edges,True
2296,Graph with 2490 nodes and 5394 edges,True
2297,Graph with 2270 nodes and 5405 edges,True
2298,Graph with 2062 nodes and 4767 edges,True
2299,Graph with 2916 nodes and 6952 edges,True
2300,Graph with 3944 nodes and 9989 edges,True
2301,Graph with 2234 nodes and 5004 edges,True
2302,Graph with 4968 nodes and 12353 edges,True
2303,Graph with 2706 nodes and 8015 edges,True
2304,Graph with 3490 nodes and 7117 edges,True
2305,Graph with 3914 nodes and 7898 edges,True
2306,Graph with 698 nodes and 954 edges,True
2307,Graph with 3906 nodes and 8848 edges,True
2308,Graph with 4108 nodes and 15647 edges,True
2309,Graph with 3178 nodes and 5854 edges,True
2310,Graph with 2734 nodes and 6233 edges,True
2311,Graph with 4614 nodes and 11263 edges,True
2312,Graph with 3638 nodes and 9945 edges,True
2313,Graph with 3620 nodes and 11872 edges,True
2314,Graph with 4624 nodes and 14342 edges,True
2315,Graph with 4890 nodes and 13770 edges,True
2316,Graph with 3942 nodes and 13956 edges,True
2317,Graph with 3316 nodes and 8702 edges,True
2318,Graph with 1690 nodes and 2894 edges,True
2319,Graph with 2286 nodes and 6040 edges,True
2320,Graph with 2098 nodes and 4992 edges,True
2321,Graph with 1600 nodes and 2875 edges,True
2322,Graph with 3236 nodes and 7900 edges,True
2323,Graph with 2450 nodes and 5410 edges,True
2324,Graph with 3956 nodes and 8313 edges,True
2325,Graph with 3296 nodes and 8534 edges,True
2326,Graph with 58 nodes and 57 edges,False
2327,Graph with 4598 nodes and 6486 edges,False
2328,Graph with 1118 nodes and 1639 edges,False
2329,Graph with 3074 nodes and 4855 edges,False
2330,Graph with 1632 nodes and 1710 edges,False
2331,Graph with 1086 nodes and 1642 edges,False
2332,Graph with 4656 nodes and 6849 edges,False
2333,Graph with 3156 nodes and 3573 edges,False
2334,Graph with 480 nodes and 575 edges,False
2335,Graph with 4572 nodes and 6339 edges,False
2336,Graph with 588 nodes and 654 edges,False
2337,Graph with 538 nodes and 576 edges,False
2338,Graph with 1536 nodes and 2204 edges,False
2339,Graph with 4120 nodes and 6772 edges,False
2340,Graph with 360 nodes and 400 edges,False
2341,Graph with 2680 nodes and 3534 edges,False
2342,Graph with 4024 nodes and 5400 edges,False
2343,Graph with 3906 nodes and 5551 edges,False
2344,Graph with 232 nodes and 263 edges,False
2345,Graph with 3008 nodes and 3283 edges,False
2346,Graph with 1064 nodes and 1127 edges,False
2347,Graph with 408 nodes and 462 edges,False
2348,Graph with 332 nodes and 334 edges,False
2349,Graph with 2464 nodes and 4248 edges,False
2350,Graph with 3028 nodes and 3579 edges,False
2351,Graph with 176 nodes and 181 edges,False
2352,Graph with 1870 nodes and 1870 edges,False
2353,Graph with 1012 nodes and 1119 edges,False
2354,Graph with 4116 nodes and 7781 edges,False
2355,Graph with 3672 nodes and 3826 edges,False
2356,Graph with 172 nodes and 176 edges,False
2357,Graph with 3304 nodes and 5047 edges,False
2358,Graph with 2968 nodes and 4276 edges,False
2359,Graph with 916 nodes and 959 edges,False
2360,Graph with 3606 nodes and 4385 edges,False
2361,Graph with 4668 nodes and 5058 edges,False
2362,Graph with 4328 nodes and 5866 edges,False
2363,Graph with 532 nodes and 576 edges,False
2364,Graph with 3054 nodes and 3403 edges,False
2365,Graph with 1258 nodes and 1470 edges,False
2366,Graph with 358 nodes and 405 edges,False
2367,Graph with 364 nodes and 413 edges,False
2368,Graph with 3196 nodes and 4269 edges,False
2369,Graph with 920 nodes and 1422 edges,False
2370,Graph with 362 nodes and 380 edges,False
2371,Graph with 384 nodes and 389 edges,False
2372,Graph with 2036 nodes and 3801 edges,False
2373,Graph with 1452 nodes and 1783 edges,False
2374,Graph with 2984 nodes and 4909 edges,False
2375,Graph with 1546 nodes and 2526 edges,False
2376,Graph with 1808 nodes and 3941 edges,False
2377,Graph with 3538 nodes and 4235 edges,False
2378,Graph with 2556 nodes and 2565 edges,False
2379,Graph with 3720 nodes and 4620 edges,False
2380,Graph with 324 nodes and 324 edges,False
2381,Graph with 3354 nodes and 4643 edges,False
2382,Graph with 2910 nodes and 3332 edges,False
2383,Graph with 2930 nodes and 2997 edges,False
2384,Graph with 1850 nodes and 3091 edges,False
2385,Graph with 458 nodes and 580 edges,False
2386,Graph with 678 nodes and 967 edges,False
2387,Graph with 1552 nodes and 1988 edges,False
2388,Graph with 1998 nodes and 3054 edges,False
2389,Graph with 2756 nodes and 3443 edges,False
2390,Graph with 1678 nodes and 1876 edges,False
2391,Graph with 188 nodes and 207 edges,False
2392,Graph with 2530 nodes and 3817 edges,False
2393,Graph with 1928 nodes and 2727 edges,False
2394,Graph with 2076 nodes and 2159 edges,False
2395,Graph with 880 nodes and 1367 edges,False
2396,Graph with 2244 nodes and 2802 edges,False
2397,Graph with 2752 nodes and 3137 edges,False
2398,Graph with 1228 nodes and 1622 edges,False
2399,Graph with 280 nodes and 321 edges,False
